ARTICLE_ID;COMPANY_ID;PUBLICATION_DATE;INDUSTRY_ID;SOURCE_ID;KEY_WORDS_FOUND;SENTIMENT;RELEVANCE;BOOL_ARTICLE_READ
16186471;37509271;2022-10-30 00:00:00;16;2715958029;change , new, search, significant, affect, delay, cost, sales, mortgage, record;5;1;0
14849938;19023;2022-09-27 13:00:02;50;1883606747;equity, acquisition, terms, transaction, assignment, dynamic, essential, ceo, impacted, challenge, increase, resources , new, growth, investment, process, record, contract, high;4;10;0
32328717;21835;2023-03-16 00:00:00;56;570575422;contract, offer, fall, sales, earnings, rise, sales increase, dynamic, note, drop, high, rating, growth, boom;0;1;0
33146910;1006257;2023-03-30 11:00:02;23;2169560392;compensation, transition, new, interest, provision, risk, Uncertainty, obligation;3;3;0
32240428;5633681;2023-03-15 00:00:00;19;2871914873;Neu, Hauptstadt;0;3;0
16828241;1797014348;2022-11-18 00:00:00;50;4154357336;issues, closing, dynamic, record;0;5;0
12076805;20765463;2022-06-28 00:00:00;70;3697673442;steigen, Chance, Neu, übernehmen, Verlust, negativ, fallen, Digitalisierung, Fortschritt;0;1;0
10517248;4582485;2022-04-28 00:00:00;63;2943670514;regulator, essential, growth, order, reduction, purchase, term, proceeding, opportunity, new, reduce, import, resource, cost, short, block, charge, premium, offer, sell, rise, rule, budget, commission, process, split, change, issue, recovery, expense, capital, investment, innovation, capital investment, equity, revenue, S&P;1;9;0
13127426;5606862;2022-08-04 00:00:00;36;556822863;angry, equity, low, profit, downgrade, capital, offer, pressure, disruption, cost, import, worsened, inflation , blame, earnings, firing, shortage, success, expensive, closing, plunge, problem, challenge, increase, fall, debts, high, interest , revenues;0;1;0
31569271;223881979;2023-03-03 00:00:00;65;342917516;firing, strike, reduce, new, ceo, massive, expensive, cost, significant, impacted, launch, note, transition, asset, offer, investment, change, disclaim, Liability;4;10;0
10951557;21835;2022-05-12 00:00:00;56;3838303690;new, change, material, default, offer, import;3;9;0
17135867;2236168;2022-11-25 00:00:00;50;2927671283;down, shorting, closing, process, delay, offer, threat, strong, asset, tilt, drop, interest, stop, investment, debts, terms, loan, capital, strategy, change, competitive, opposition;5;1;0
17430376;2689126;2022-12-06 13:00:03;56;1883606747;transformation, change, complex, pressure, Uncertainty, new, reduce, risk, gain, problem, ceo, search, Ruling, load, compliance, vulnerable, asset, default, alert, violate, process, balance;2;7;0
15432277;5872150;2022-10-12 00:00:00;17;3639982712;issues, record, new;0;5;0
13069172;99488795;2022-08-01 00:00:00;50;3945844776;inflation , rise, interest rate, economic crisis, complex, closing, down, increase, bankruptcy, suffer, fall, profitability, burden, sales, high, cost, problem, serious, currency, material, purchase, loan, burdensome, key interest rate, crucial;-5;1;0
31913822;26466659;2023-03-07 00:00:00;15;2973630657;cost, damage, high, resources, opposition, hard, down, criticism, process, impacted, issues, mistrust, burden, charge, fee, violation, danger;-5;3;0
11383318;24368456;2022-06-02 12:34:20;21;2652121518;announcement, term, regulation, substantial, interest;0;1;0
32294823;254497048;2023-03-15 00:00:00;33;1588865013;creditor, court, assessment, shorting, terms, liquidity, asset, cost, contract, sales, process, issues, ad hoc, proceedings, trustee, interest, prosecution, assistance, expenses, debts, investment;1;10;0
16574984;39295176;2022-11-10 12:32:12;29;2946553730;sales, increase, payout, trustee, record, financial statement, terms, recovery, elimination, restriction, covid-19, closing, challenge, impacted, growth, income, gain, interest , expenses, decrease, change , capital, debts, calculation, high, shorting, affect, strategy, offer, leverage, budget, innovation, rise, interest rate, cost, shortage, balance, risk, Uncertainty, achievement, material, negative impact, competition, regulation, revenues, crisis, obligation, note;0;1;0
26150100;878373;2023-01-26 00:00:00;2;3435383580;reduce, anxiety, capital, funding, gap, exit, investment, industry leader, new, crucial, opportunity, doubt;0;1;0
33023075;5478359;2023-03-28 08:34:13;6;2652121518;announcement, order, accountant;0;4;0
11246356;1901010;2022-05-26 00:00:00;17;3555544631;Veränderung, schlecht, betragen;0;9;0
32231135;5885278;2023-03-14 20:49:33;30;2965140623;transition, investment, sell, competitive, cheat, scandal, critical, material, disagreement, strategy, profit, increase, rise, high, inflation, challenge, balance, shorting, terms, lose, problem, new;0;1;0
14537556;7991502;2022-09-16 12:30:00;50;2169560392;new, interest , record, investment, spread, purchase, sales, compensation, asset, progress, resources , process, growth, affect, strategy, risk, Uncertainty;0;3;0
13342328;29515260;2022-08-10 00:00:00;60;2109965568;equity, crucial, opportunity, rise, resources , change , gap, offer, gain, high, growth, progress, critical, upgrade, launch;0;1;0
31604380;671762;2023-03-03 23:17:00;50;1883606747;purchase, material, terms, regulator, asset, trial, escalation;0;2;0
13700904;47447312;2022-08-24 00:00:00;46;3762738417;profit, loss, capital, investment, order, gain, price decline, decline, S&P, material, interest , vulnerable;0;3;0
28878073;4175421;2023-02-15 00:00:00;33;2014902209;launch, investment, strategy, new, shorting, order, process, change, offer;1;10;0
28252888;112350;2023-02-08 14:22:00;55;2169560392;acquisition, new, critical, gap, lack, resources, risk, assistance, investment, strong, hard, success, transformation, terms, strategy, equity, complex, problem, asset, competitive, change, balance, process;2;10;0
15511977;316026378;2022-10-13 23:27:36;70;2965140623;constraint, obligation, competition, leverage, harmful, shorting, new, chance, change , terms, radical, record, break down, interest , issues, constrains, search, firing, increase, export, regulation, danger, charge, critics, restriction, significant;0;1;0
16477331;876551;2022-11-07 11:31:21;17;895046047;protest, cost, strike, high, demonstration, terms, cuts, suspend, intensive, dispute, union, offer, rise, increase, surges, cancel, challenge, hard, inflation , problem, one-off, resources , crisis, strong, threat;-5;1;0
16950644;4993771;2022-11-21 00:00:00;25;4154357336;issues, closing, change, new, strong, capital markets, intensive, sales;1;10;0
12294479;558040742;2022-07-05 00:00:00;41;3038519867;ceo, terms, upgrade, rating, high, credit, reduce, cost, resources , covid-19, complex, difficult, shortage, challenge, critical, impacted, trustee, steady, rating agency, innovation;1;10;0
16770814;113631680;2022-11-16 15:00:04;53;268668342;change , impacted, transaction, asset, closing, interest , achievement, high;0;1;0
31620704;342017666;2023-03-03 00:00:00;35;447093020;(null);0;1;0
16191743;392371;2022-10-31 00:00:00;6;3770466652;creditor, fail, closing, hard, trouble, shortfall, equity, notice, capital, low, debts, Liability, resources , ceo, serious, problem, restructure, high, complex, asset;0;1;0
14754322;47232878;2022-09-24 00:00:00;50;794951630;crash, crisis, sell, loss, sales, cuts, cost, slump, change , fall, rise, inflation , reduce, issues, delay, increase, worsened, unexpected, process, investment, announcement, disastrous, problem, cancellation, frustration;-5;1;0
32382894;4004325;2023-03-17 11:19:08;46;1302119099;announcement, disposal, acquisition, breakdown, obligation, conversion, recall, settlement, interest;0;2;0
14167766;136677141;2022-09-07 00:00:00;50;1035195497;sales, down, drop, low, comparison;-5;2;0
12206689;53369035;2022-07-03 00:00:00;10;1724330641;investment, investment plan, new, cooperation, split;5;2;0
13265454;128450981;2022-08-08 00:00:00;15;632715395;corruption, accuse, launch, investigation, import, allege, corrupt, illegal, questionable, unlawful, reduction, Liability, shortfall, revenues, charge, issues, reduce, obligation, shorting;-6;4;0
15862005;46295579;2022-10-22 00:00:00;48;3373485706;kündigen, schwach, Übernahme, Fusion, M&A, Kosten, betroffen, verlieren, drastisch, Problem, Staatsanwaltschaft, Behörde;0;1;1
13824307;23619000;2022-08-29 00:00:00;2;3605334158;process, opportunity, export;1;10;0
12814578;3188889;2022-07-23 03:18:00;15;1883606747;revenues, cost, decrease, reduce, compromise, loan, terms, debts, capital, interest , obligation, pressure, significant, progress, reduction, turnaround, affect, impacted, sales, sales decrease, expenses, margins, increase, profitability, profit, value adjustments, decline, record, asset, transformation, net loss, balance, Liability, CFO, financial statement, issues, unable, material, loss, disposal, depreciation, accrued liabilities, warrant, compensation, transaction, offer, high, note, risk, Uncertainty, uncertain, commissioning, achievement, disclaim, new;0;1;0
12038046;1470889;2022-06-28 00:00:00;25;1216130711;fall, cost, new, upgrade, currency, elimination, unexpected, achievement, slowdown, fail, purchase, offer, challenge, downside, competition, hard, intense, lose, down, stop;0;1;0
31817338;1791977;2022-03-07 15:55:06;29;2652121518;purchase, transaction, capital, closing, CFO;0;1;0
15230712;133369189;2022-10-06 12:40:29;2;2652121518;order, drop, low, fall, closing, cuts, high, note, liquidate, fail, merger, collapse, revenues, earnings, strong, challenge, worry, significant;-2;2;0
31909057;128455201;2023-03-07 00:00:00;50;2523307615;stable, downgrade, rating, debts, announcement, acquisition, asset, delay, leverage, negative, increase, credit, transaction, high, investment, margins, merger, calculation, liquidity, shorting, terms, decline, equity, defer, dividend payments, opportunity, capital, issues, strong, low, cost, dynamic, revenues, risk, fail, record, interest, sales, divest, earnings, contract, transformation, firing, change, load, dividend, balance, upgrade, sustainable, growth, strategy, significant, bad, credit rating, transition, affect, rise, capital markets, reduce, deficiency, negative impact, ESG, severe, material, loss, impacted, compliance, prohibited, reserves, Fitch, investigation, offer, sell, procedure, appraisal, auditor, financial statement, warrant, creditworthiness, fee, currency, assignment;-2;10;0
11266334;3709755;2022-05-27 00:00:00;15;2289152486;sustainable, budget, cooperation;5;4;0
16132108;529289136;2022-10-29 00:00:00;53;2823493472;notice, issues;0;3;0
11942438;370857;2022-06-27 07:00:09;8;2965140623;victim, risk, new, lose, fatal, crash, worried, concern, fail, alert, problem, cuts, investigation, regulation, change , down, settlement, offer, significant, warning, substantial, complex, costly, upgrade, Ruling, disagree, trouble, issues, mistake, pressure, worsened, retirement, record, accident, resources , order, progress, closing, regulator, loss, unable;-4;10;0
32965604;46988357;2023-03-27 00:00:00;15;3219459521;down, takeover, risk, investment, debts, loss-making, closing, sell, process, cost, sensitive, concern, regulation, opportunity, industry leader, equity, challenge, balance, increase, competition, rise, death, strategy, growth, acquisition, negative, critical, change, new, appeal, turnaround, load, launch, fall, fail, capital, issues;-5;1;0
13271807;99153859;2022-08-09 00:00:00;55;1488718933;serious, collapse, down, closure, assessment, suspect, injure, significant, issues, concern, high, fall, record, disturbance, notice, union, investigation, failure, hard, headline;0;1;0
33015648;46051729;2023-03-28 00:00:00;46;3815810072;risk, authority, banking crisis, collapse, worry, crash, purchase, reduce, threaten, down, affect, terms, loan, interest rate, high, doubt, financial crisis, suffer, deterioration, squeeze, rise, low, drop, new, delinquency, vulnerable, asset, investment, substantial, contract, stress, earnings, bad, fear, stable, threat, strong, decline, crisis, order, danger, downturn, red flag, loss, pressure, mortgage, default, forbearance, fall, under pressure, problem, growth, plunge, inflation, expensive, balance, risky, serious, concern, revenues, Covid, closing, Uncertainty, change;0;1;1
31572601;248118806;2023-03-04 00:00:00;43;3762738417;asset, profit, SEC, order, loss, gain, price decline, decline, transaction, rating, yield;0;2;0
13757760;303889559;2022-08-25 00:00:00;50;1081521637;process, reduce, capital, cost, exchange rate, fluctuation, crisis, opportunity, complex, distrust, terms, lay off, strategy, lose, regulator, risk, currency, new, launch, balance, purchase, stress;1;8;0
8532281;421173250;2022-03-22 15:24:00;69;1883606747;collaborate, ceo, high, complex, announcement, acquisition, reserve, rating, disclaim, new, increase, revenue;3;10;0
14418976;19049;2022-09-14 00:00:00;46;2564570703;new, investment, high, descent, revenues, currency, stabilization, transaction, debts, capital markets, profit;1;10;0
13419180;378648528;2022-08-14 00:00:00;33;2280503645;restore, purchase, contract, extensive, damage, search, complain, sell, lawsuit, fall, process, court, offer, recall, material, lose, cost, closing, funding;-2;2;0
31564926;5547283;2023-03-03 06:01:40;50;2293073229;Erwerb, Bedingungen, Verkauf, Gewinn, CEO, CFO;0;2;0
15269927;104673;2022-10-08 00:00:00;41;3762738417;profit, investment, order, loss, gain, price decline, decline, S&P, asset;0;1;0
25763566;263722431;2023-01-25 01:00:00;50;1446367080;shorting, profit, strong, closing, fall, weaken, risk, recession, down, under pressure, lose, rise, equity, upgrade, high, note, revenues, low, cost, earnings, sustainable, dividend, cuts, material, record, pressure, margins, loss, issues, problem, affect, suffer, cancel, order, scare, hurt;-5;2;0
32255930;12678274;2023-03-15 10:00:00;50;895046047;profit, turnaround, drop, cost, cuts, gain, note, cancel, issues, blame, low, earnings, profitability, reduction;0;1;0
27106820;165309;2023-01-31 00:00:00;69;342917516;ceo, gain, high, note, worry, launch, issues, equity, difficult, impacted, disclaim, Liability;0;1;0
15978462;261435183;2022-10-26 00:00:00;15;4112564869;criminal, breach of trust, charge, convicted, sentence, trial, capital markets, allege, court, proceedings, income, public prosecutor, prosecutor, accuse, commissioning, investigation, prosecution, investment, material, drop, appeal, offer, fine;-5;1;0
30815819;5645183;2023-02-25 00:00:00;36;4098808609;issues, recall, error, risk, sell, unsafe, notice, contamination, fault, affect, warning, sales, purchase;-3;4;0
23610552;29618;2023-01-11 00:00:00;41;4073050427;new, insecurity, significant, constraint, purchase, increase, failure, inflation, impacted, cost, reduce, difficulties, insecure, terms, covid-19, high, launch, order, search, low, association;2;10;0
13631362;105308032;2022-08-20 00:00:00;59;3650422687;takeover, block, trouble, purchase, expansion, transaction, high, new, note, serious, compliance, investment, provision, acquisition, asset, Ruling, sensitive, significant, failure, criminal, penalty, increase, reorganisation, cost, tight, stop, surges, crisis, distrust, worsened, cooperation, funding, strong, issues, contest, process, risk, war, dispute, rise, sell, concern, fine, revenues, contract, decline, slowdown, slump, delay, closing, bankruptcy, financial woe;-5;1;0
32487790;6515217;2023-03-20 06:01:27;50;2293073229;Liquidität, Begriffe, Risiko, wesentlich, Abweichung, Veränderung, beeinflusst, Ungewissheit, unangemessen, übernehmen, Bedingungen;2;2;0
24673365;1173038;2023-01-18 07:41:22;29;3800488542;Neu, Kosten, steigen, stabilisiert, Rücktritt;5;1;0
30430020;21547;2023-02-23 14:18:46;50;2946553730;accountant, new, growth, change, strategy, closing, dynamic, expansion, launch, process, challenge, high, collaborate, credit, impacted, issues;5;1;0
33081692;4469810;2023-03-29 10:30:04;6;268668342;offer, asset, issues, low, rating, ceo, strategy, competitive, note, Ruling, new, weakness, growth, transformation, risk, change, dramatically, reduce, cost, critical;8;3;0
11092545;394038;2022-05-18 10:17:43;12;927264181;investment, contract;0;5;0
17325613;32854;2022-12-04 00:00:00;35;3762738417;profit, investment, order, loss, gain, price decline, decline, S&P, yield, equity;0;1;0
31997309;106479854;2023-03-09 00:00:00;8;3550656848;new, offer, charge, launch, purchase, leverage;0;1;0
16253310;45821899;2022-11-01 22:00:02;16;268668342;success, offer, provision, obligation, change , risk, Uncertainty, difficult;0;10;0
33110459;874650;2023-03-30 00:00:00;51;522548643;Neu, übernehmen, fest, Übernahme, Risiko, CEO, drohen, Belastung, kritisch, befürchten, Gefahr, Problem, Wettbewerb;0;2;1
25153701;4274880;2023-01-21 00:00:00;20;954483067;costly, order, adversely, affect, crucial, lack, negative, impacted, borrowing, settlement, problem, load, increase, bad, vulnerable, high, threaten, opportunity, method, concern, damage, lose, expansion, complex, change, shorting;-3;10;0
13173532;3709755;2022-08-05 00:00:00;15;1081521637;obstacles, new, procedure, insecurity, corruption, Uncertainty, high, unfortunate, suffer, crime, burden, problem, credit, investment, growth, reduce, Ruling, strong, low, inflation , bad, drop, decrease, decline, risk;-2;5;0
17471514;37304907;2022-12-07 00:00:00;50;179163658;sue, regulator, inappropriately, deny, allege, bad, interest, complaint, supervision, decline, accuse, negligent, libel, improper, appeal, injury, lawsuit, transaction, note, plaintiff, reject, damage, fee, prohibited, investment, acquisition, capital markets, credit, risk, money laundering, terrorism;-5;7;0
11036799;9329390;2022-05-12 00:00:00;56;1623610748;record;0;7;0
28730541;289194;2023-02-11 00:00:00;12;522548643;Desaster, Substanz, alarmieren, Verdacht, schlecht, warnen, Druck, Ausstieg, Risiko, Abhängigkeit, verringern, Import, verboten, schwer, Fehler, übernehmen, verkauft, Chance, Standard, Ärger;-6;6;0
17500628;174438;2022-12-09 01:12:00;34;201228862;rise, revenues, fee, sales growth, sales, currency, fluctuation, fall, growth, comparison, massive, strong, note, earnings, sell, high, income, low, decline, inflation, offer, pressure, profit, increase, cost, decrease;5;1;0
12261892;27444752;2022-07-05 06:32:38;23;2652121518;offer, problem, down, affect, bad, sales, earnings, low, cost, new, hard, process, expensive, cuts, increase, profit, closing, challenge, risk, recession, terms, ceo, concern, issues, fake, transaction;-5;10;0
32488340;256906841;2023-02-13 00:00:00;41;4091206188;affect, lay off, balance, innovation, delay, transition, reduction, number of employees, change;0;5;0
28860900;145398610;2023-02-14 13:09:06;27;2652121518;announcement;0;3;0
31620954;3449569;2023-03-02 00:00:00;49;1190422581;new, capital, offer, interest, loan, issues, charge, ceo, closing, transaction, terms, sales, credit, risk, CFO, sustainable, extensive;0;1;0
31744458;425483;2023-03-06 10:06:45;50;2652121518;steady, hard, currency, progress, note, rise, fall, sell, equity, investment, debts, sales, loss, revenues, profit, high, expenses, dividend, creditor, liquidation, new, earnings, low, Uncertainty, order, delay, disruption, change, CFO, down, issues, strategy, capital, increase, margins, under pressure, gain, strong, significant, concern, challenge, contract, growth, pressure, shortage, inflation, shorting, terms, cuts, cost, rating, reserves, decline, substantial, risk, vulnerable, material, asset;-5;2;0
31685846;590197334;2023-03-05 00:00:00;3;3011552833;success, change, challenge, balance, new, problem, issues, competitive, hard, launch, sell, criticism, growth, unsure, essential, stress, opportunity, strong, suffer, anxiety, flop, bad, fake, stop, method;0;7;0
13013491;413744;2022-07-30 00:00:00;34;704471473;launch, trial, new, stress, competition, charge, premiums, cost, subsidy, fear, change , funding, ceo;0;1;0
12664085;21813301;2022-07-20 00:00:00;56;3762738417;down, rise, fall, loss, profit, order, gain, price decline, decline, investment, ceo, asset, equity, charge;0;1;0
22622510;20342570;2023-01-04 14:15:02;53;2293073229;schwierig, kündigen, Restrukturierung, Corona, steigen, Gewinn, Marge, minus, verkauft, Anstieg, Fortschritt, Problem, Behörde, Kapital, Kapitalerhöhung, profitieren, schuldig, Druck, Kritik, Chance;5;1;0
17707991;22782081;2022-12-12 00:00:00;15;1077670597;defeat, lose, lawsuit, allege, court, allegation, issues, harm, change, error, high, nullify, fraud;-5;1;0
22234024;25182970;2023-01-02 10:30:00;46;201228862;offer, record, high, gain, inflation, increase, new, pressure, growth, cost, rise, interest, down, change, decline, opportunity, lose, accountant, progress, notice, tight, earnings, competitive, expenses, central bank, compensation, investment, unemployed, budget;4;4;0
15684832;394466;2022-10-18 00:00:00;2;301438657;übernehmen, Schulden;0;10;0
14218610;20345061;2022-09-08 21:00:00;53;1883606747;dynamic, growth, note, obligation, issues, closing, refinancing, new, credit, acquisition, indebtedness, SEC, offer, sell, sales, unlawful, investment, high, leverage, sustainable, strategy, concern, negative, risk, Uncertainty, disclaim, change , method;0;2;0
33146200;5532460;2023-03-30 00:00:00;29;3940561242;Inflation, Anstieg, EZB, niedrig, steigen, Sorge, Zentralbank, Leitzins, Dividende, Krise, profitieren;5;1;0
16266206;97995171;2022-11-02 09:30:00;35;201228862;lose, down, worried, bad, sales, sell, expensive, cost, low, decline, market capitalization , fall, loss, Covid, strong, sales growth, costly, outflow, terms, investment, restriction, equity, hostile, steady, growth, revenues, profit, pressure, change , earnings;1;10;0
16563270;247490622;2022-11-09 00:00:00;27;2435514408;new;0;2;0
14734080;4248800;2022-09-22 00:00:00;53;1588865013;investment, sales, commissioning, court, asset, Liability;0;7;0
31823787;29780;2023-03-06 21:05:03;69;268668342;strategy, growth, new, sales, ceo, expansion, disruption, critical, launch;2;10;0
15306796;7715437;2022-10-08 20:45:00;15;3182763087;loss, lawsuit, purchase, damage, violation, failure, death, covid-19, trial, complaint, allege, fail, issues, reject, unable, risk, fall, closing, litigation, victim, fraud, breach, misconduct;0;1;0
17231184;23643667;2022-11-30 15:00:00;59;1150729340;Erwerb, übernehmen, CEO;1;10;0
12911931;4003514;2022-07-27 07:05:49;50;1032374016;expensive, new, rise, revenues, strong, growth, innovation, increase, sales, terms, profit, record;0;1;0
32695361;5428688;2023-03-21 00:00:00;50;3435383580;fear, banking crisis, central bank, interest rate, fall, takeover, worry, crisis, collapse, equity, change, high, rise, trouble, suffer;0;1;0
28837432;647553756;2023-02-13 05:52:32;15;3800488542;Neu, spekulieren, minus, fest, Ergebnis, Enttäuschung, fallen;5;1;0
12561763;52555926;2022-07-15 16:46:00;50;260329953;bad, succession plan, ceo, process, issues, controversial, contract, scandal, controversy, lose, dispute, angry, down, hurt, compensation, new, growth, transformation, delay, transition, firing, increase, protest, failure, criticism, cuts, prohibited, procedure, change , impacted, interest , affect, high, worry, danger, vulnerable, harmful;0;1;0
17650365;531195;2022-12-13 00:00:00;36;3923915750;investment, launch, Covid, restriction, announcement, new, upgrade, significant, increase, contract, offer, extensive, high, cost, sustainable, stable, premiums, expansion, hard, fall, decline, concern, export, process, record, funding;5;1;0
33042610;744526;2023-03-29 00:00:00;56;3818966513;record, challenge, change, strategy, lack, resources, critical, offer, down, block, leverage, disruption;1;10;0
11225449;32012;2022-05-25 20:54:00;69;201228862;bad, innovation, war, inflation, risk, problem, opportunity, suffer, growth, cost, profit, down, oust, new, risky, earning, equity, premium, failure, complain, strong, revenue, investment, increase, sale, fail, shrink, worry, market capitalization, rise, offer, low, challenge;0;1;0
21145557;59363690;2022-12-23 00:00:00;46;3284634092;rating, issues, transaction, terms, loan, liquidity, covid-19, credit, strong, balance, insolvency, low, asset, reserves, interest payment, default, high, note, interest rate, risk, Liability, closing, withdrawal, lack, affect, stress, deviation, recovery, currency, interest, margins, in arrears, debts, moratorium, bad, mortgage, down, calculation, fall, reduction, upgrade, downgrade, sensitive, change, impacted;-3;2;0
26407342;423355;2023-01-27 14:20:04;29;268668342;growth, new;0;2;0
15617238;98506;2022-10-17 00:00:00;2;1525101562;offer, investment, launch, covid-19, recovery, expansion;3;2;0
16185488;33956;2022-10-31 10:30:04;20;268668342;competitive, compensation, opportunity, essential, serious, process, record, association, obstacles;0;2;0
17226642;877699;2022-11-30 12:24:58;15;1054346714;chaos, strike, union, reject, inflation, offer, affect, essential, rise, fall, cancel;-5;1;0
20737406;25018282;2022-12-22 08:15:54;56;496869675;Zentralbank, Anstieg, Risiko, Verschuldung, Leverage, Ausschüttungen, Abzug, betroffen, Chance, Ergebnis, Unsicherheit, wesentlich, erheblich, Ertrag, Ausfall, Verfahren, Neu, Standard;0;5;1
11394600;5547283;2022-06-03 05:00:25;50;1678417922;merger, ad hoc announcement, acquisition, new, issue, change, takeover, transaction, capital, process, term, offer, purchase, assessment, concern, risk, uncertainty, achievement, contract, investment, disclaim, obligation;0;3;0
14545656;5463655;2022-09-16 17:25:00;50;4093371447;down, closing, equity, trial, threaten, high, CFO, reject, takeover, terms, offer, premiums, material, order, transition, low, cost, purchase, profit, drop, fall, impacted, interest , revenues, increase, rise, strong, new, launch, sales, recovery, turnaround, gain, record, growth, store closure, Covid, regulator, acquisition, issues, earnings, depreciation, note, challenge, authority, lose, collapse, severe, significant, damage, stable, closure, investment, reduce, essential, capital, crisis, Ruling, inflation , change , sales increase, decline, comparison, investigation, jobless, unemployment rate, weaker than expected, shrink, asset, sell, Uncertainty, yield, loss, bad, worried, restriction, shortage, decrease, miss, unemployment, tight, interest rate, central bank, worsened, import, capital injection, price decline, appeal, fine, penalty, deny, chance;0;2;0
31881037;718473038;2023-03-07 09:00:01;48;2652121518;nervous, asset, significant, high, investment, opportunity, growth, expansion, equity, new, trial, severe, strategy, lack, process, strong, capital, success, extensive, innovation, market leader;0;2;0
12540530;26642;2022-07-16 00:00:00;35;3762738417;down, rise, fall, loss, investment, profit, order, S&P, gain, price decline, decline, growth, interest ;0;1;0
33099090;47368849;2023-03-30 05:59:55;50;895046047;crisis, boom, fall, victim, financial crash, scandal, problem, state support, sell, lay off, investment, blame, hard, anger, new, asset, complex, terms, cost, down, authority, pressure, gap, capital markets, borrowing, debts, loan, credit, recovery, strike, challenge, downgrade, credit rating, rating, negative, ceo, loss, risk, bad, reminder, trouble, issues, import;-5;1;1
14485135;116576220;2022-09-15 13:30:03;55;268668342;growth rates, ceo, growth, dynamic, innovation, hard, rise, challenge, issues, opportunity, revenues, profit, reserves, decline, offer, sales;0;1;0
12039000;410152;2022-06-28 00:00:00;18;3841215157;strong, delay, order, sell;-3;6;0
13084369;214282349;2022-08-02 00:00:00;16;401632554;fehlen, Mangel, niedrig, fallen, Untersuchungen, Wirtschaftskrise, Ergebnis;5;1;0
16485702;121238;2022-11-07 19:00:00;51;283128161;growth, new, risk, extensive, strategy, offer, casualty;0;10;0
20222450;79146242;2022-11-30 00:00:00;16;1228592026;cost, closing;5;2;0
12022264;831552;2022-06-25 00:00:00;18;2490681871;gain, S&P, offer, regulator, stop, fee, surges, high, revenues, lose, loss, strong, union, contract, leverage, shortage, cancellation, profit, Uncertainty, new, earnings, low, income, decrease, sales;5;7;0
11355893;8163427;2022-06-01 00:00:00;41;1801890518;covid-19, authority, investigation, record, cooperate, aid, negative, fraud, allegation, concern, decline, order, fraudulent, investment, increase, term, contract, accusation, substantial, criticism, stop, issue, problem, complaint, progress, deficiency, lack, regulator, close;-10;3;0
11515279;23378644;2022-06-07 00:00:00;27;518426331;investment, growth, innovation, significant, equity, progress, acquisition, new, term, increase, decrease, cost;3;3;0
28135741;1791977;2023-02-07 17:25:52;29;2652121518;transaction, purchase, cancellation, high, low, authority, contract, transition, breakdown, acquisition, disposal;0;1;0
31999347;5875334;2023-03-09 00:00:00;3;3012364956;new, investment, growth, opportunity, note, increase, expansion, significant, sustainable, low;5;10;0
32173033;128393446;2023-03-13 11:44:18;46;1665367810;rise, regulator, fear, fail, reserves, loss, gain, failure, down, slump, low, closure, closing, capital, lose, turmoil;-5;2;0
13284782;1586377;2022-08-09 09:45:04;16;268668342;competitive, high, growth, record, process, comparison, strategy, fee, court, order, budget, SEC, bankruptcy, proceedings;0;1;0
16799947;3533564;2022-11-17 15:11:58;50;268668342;crisis, new, strategy, problem, death, risk, closing, equity, gap, significant, impacted;0;1;0
11322711;4245259;2022-05-30 15:49:49;60;927264181;purchase, creditor, loan, gain, close, rise, turnover, profit, financial statement, cut;5;2;0
14036844;34745;2022-09-04 00:00:00;27;498412417;closure, new, S&P, cuts, loss, store closure, sales, concern, exploit, lose, revenues, down, ceo, earnings, launch, terms, inflation , interest rate;0;3;0
31599184;24917402;2023-03-03 17:29:43;15;2965140623;warrant, drop, dramatically, new, search, high, decrease, accuse, violation, tighten, constraint, critical, controversy, crime, substantial, decline, dramatic, significant, reduction, change, Ruling, violate, reduce, problem, note, court, unclear, criticism, order, compliance, default, incorrect, impacted, terms, sensitive;-6;10;0
21312173;128678892;2022-12-20 00:00:00;13;2285812171;settlement, difficult, challenge, prohibited, plaintiff, allege, violate, litigation, court, fee, expenses, substantial, payout, damage, sell, restriction, fail, concern, change, reduce, note, reject, claimant, order, appeal, strong, inadequate, cuts, lack, warrant, delay, risk, miss, record, Ruling, refuse, conflict, interest, reserves;0;1;0
13815814;322410407;2022-08-29 00:00:00;15;522548643;schwer, aufmerksam, Begriffe, schwierig, betroffen, wesentlich, Nachteil, Material;-5;2;0
31989206;29268097;2023-03-10 00:00:00;13;3762738417;asset, profit, loss, order, gain, price decline, decline, yield;0;2;0
16758341;576367303;2022-11-16 10:00:00;11;283128161;achievement, innovation, growth, new, opportunity, concern, challenge, significant, issues, change , capital, drop, low, progress, gain, equity, reduction, offer, revenues, growth rates, process, reduce, impacted, high, essential, risk, complex, Liability, collaborate;0;1;0
17214265;6561770;2022-11-30 00:00:00;46;2774391435;cuts, cost, closing, collaborate, reduce, expenses, assessment, regulator, notice, significant, change, increase, strategy, criticise, onerous, process, innovation, offer, new;0;1;0
32484436;877000;2023-03-20 00:00:00;46;3436302576;verlieren, stabil, Finanzkrise, brechen, Rückgang, minus, Problem, Pleite, Sorge, Zentralbank, EZB, Kredit, Ungewissheit, Krise, notleidende Kredite, Kapital, Liquidität, Rentabilität, Herausforderung, Reserven, schneidet, Risiko, Leitzins, unter Druck, Verbindlichkeit, Corona, Verschuldung, warnen, Inflation;5;2;1
